AUC,durations,rates,IEI,startTimes,amps,jitter,cond,age,id,id2,T
40.89320376,3.541666667,0.027777778,31,1751,27.9080801,0.666666667,1,16,17,3,9224
26.77885361,3.5,0.083333333,6,1782.666667,18.27265031,1,1,16,17,3,9224
25.87153523,3.652777778,0.083333333,31,1790.333333,22.61121532,0.571428571,1,16,17,3,9224
39.1910511,3.861111111,0.236111111,50,1824.588235,20.83499683,1.128342246,1,16,17,3,9224
35.44041472,3.597222222,0.180555556,47,1882.230769,18.76142801,0.882051282,1,16,17,3,9224
-12.57261482,3.166666667,0.027777778,14,1930,17.76525052,0.333333333,1,16,17,3,9224
14.92754081,3.319444444,0.055555556,17,1946,21.10003986,1.8,1,16,17,3,9224
15.86086957,3.291666667,0.027777778,15,1965,23.21339162,0.333333333,1,16,17,3,9224
2.547496892,3.138888889,0.027777778,143,1980,17.71364021,0.666666667,1,16,17,3,9224
72.9627981,4.597222222,0.569444444,32,2128.487805,20.43331814,1.049519586,1,16,17,3,9224
18.96384686,3.430555556,0.027777778,67,2163,20.77021837,0.75,1,16,17,3,9224
49.75573587,3.888888889,0.152777778,9,2232.090909,23.28546376,1.181818182,1,16,17,3,9224
49.56785376,3.722222222,0.166666667,NaN,2246.583333,21.62737751,0.931818182,1,16,17,3,9224
86.52030784,4.513888889,0.375,7,65.03703704,22.64600123,0.683127572,1,16,17,4,9224
24.43928465,3.194444444,0.083333333,6,80,25.52216172,1.5,1,16,17,4,9224
30.31693732,3.319444444,0.027777778,19,88,23.74100558,0.666666667,1,16,17,4,9224
12.88830097,3.305555556,0.027777778,85,107,25.46687412,0,1,16,17,4,9224
13.88479984,3.375,0.055555556,25,192.5,15.35749912,0.7,1,16,17,4,9224
16.70248806,3.222222222,0.055555556,39,218,18.03617706,0.4,1,16,17,4,9224
11.89739201,3.291666667,0.097222222,82,259.1428571,20.50628586,1.542857143,1,16,17,4,9224
14.0164197,3.347222222,0.111111111,72,346.75,19.94608045,1.25,1,16,17,4,9224
11.26150948,3.388888889,0.069444444,34,420,18.47356526,0.166666667,1,16,17,4,9224
36.82684691,3.972222222,0.25,6,454.4444444,24.83185185,0.592592593,1,16,17,4,9224
48.52968206,3.708333333,0.194444444,8,466.7857143,28.02633271,1.236263736,1,16,17,4,9224
138.3720959,3.833333333,0.069444444,6,477,33.43233223,0,1,16,17,4,9224
119.4398475,5.263888889,0.486111111,26,486.2,25.41872282,1.652173913,1,16,17,4,9224
27.15343942,3.305555556,0.055555556,72,516,20.63424759,0.2,1,16,17,4,9224
19.65153548,3.527777778,0.111111111,13,590.25,21.16653824,1.035714286,1,16,17,4,9224
3.12679205,3.263888889,0.055555556,34,606.5,23.76432339,1,1,16,17,4,9224
-3.533567859,3.263888889,0.027777778,26,641,33.43571345,0.333333333,1,16,17,4,9224
27.25826424,3.472222222,0.041666667,8,667,31.81390095,0.25,1,16,17,4,9224
69.85426739,4.763888889,0.527777778,58,676.8947368,22.99790415,0.87534626,1,16,17,4,9224
17.27051569,3.305555556,0.027777778,24,737,23.17225774,0.333333333,1,16,17,4,9224
46.381386,3.444444444,0.111111111,50,763.5,19.84467634,1.166666667,1,16,17,4,9224
36.02754986,3.430555556,0.055555556,10,817.5,22.12723236,0.7,1,16,17,4,9224
65.79758912,3.694444444,0.125,11,832.3333333,20.11234331,0.611111111,1,16,17,4,9224
2.182787374,3.138888889,0.027777778,36,846,25.56514422,0.333333333,1,16,17,4,9224
2.879058919,3.152777778,0.027777778,39,882,19.19812584,0,1,16,17,4,9224
23.85173862,3.569444444,0.097222222,104,921.4285714,18.11662912,0.607142857,1,16,17,4,9224
30.21078686,3.583333333,0.125,118,1027.555556,18.86412764,1.4,1,16,17,4,9224
67.14837775,3.791666667,0.027777778,9,1147,26.65062205,1,1,16,17,4,9224
145.3098797,5.069444444,0.472222222,77,1158.294118,24.59271265,0.982698962,1,16,17,4,9224
55.18144232,3.819444444,0.25,21,1239.111111,21.82577944,1.24691358,1,16,17,4,9224
10.71401305,3.208333333,0.027777778,46,1262,17.89990044,0.666666667,1,16,17,4,9224
9.819766648,3.25,0.027777778,24,1308,18.94964266,0.5,1,16,17,4,9224
36.52610677,3.319444444,0.041666667,27,1332,24.46034698,0.6,1,16,17,4,9224
9.288996316,3.208333333,0.027777778,31,1359,20.52033329,0,1,16,17,4,9224
6.449544766,3.291666667,0.027777778,14,1390,27.39339972,0,1,16,17,4,9224
6.458220704,3.152777778,0.027777778,36,1404,24.05023956,0,1,16,17,4,9224
32.98820806,3.416666667,0.069444444,85,1440.4,25.70618286,0.48,1,16,17,4,9224
-0.866444379,3.125,0.027777778,13,1526,21.78845024,0,1,16,17,4,9224
18.00750504,3.375,0.027777778,63,1539,28.44971848,0.333333333,1,16,17,4,9224
14.83383748,3.277777778,0.027777778,23,1602,20.23629824,0.666666667,1,16,17,4,9224
47.6967247,3.944444444,0.291666667,11,1626.952381,19.64026011,0.994708995,1,16,17,4,9224
27.10840026,3.541666667,0.125,20,1641.666667,20.01633072,0.833333333,1,16,17,4,9224
43.01961286,3.736111111,0.125,16,1666.111111,19.86484599,0.972222222,1,16,17,4,9224
64.1423888,4.569444444,0.305555556,44,1685.090909,25.16487814,0.703557312,1,16,17,4,9224
64.09606118,4.333333333,0.208333333,59,1731.4,28.63663805,0.55,1,16,17,4,9224
35.57823242,3.694444444,0.055555556,12,1793.5,19.63805542,1.5,1,16,17,4,9224
45.689788,3.527777778,0.027777778,72,1808,24.01041158,0.333333333,1,16,17,4,9224
17.77883473,3.277777778,0.055555556,94,1881,20.51138524,1.142857143,1,16,17,4,9224
-1.427700659,3.111111111,0.027777778,25,1976,20.48124027,0,1,16,17,4,9224
15.50105678,3.333333333,0.055555556,27,2001.5,20.33251648,0.7,1,16,17,4,9224
38.96789809,3.486111111,0.208333333,11,2030.333333,22.48557682,0.977777778,1,16,17,4,9224
36.49510932,3.583333333,0.055555556,38,2044.5,21.42931986,1.166666667,1,16,17,4,9224
223.1257532,4.861111111,0.416666667,6,2091.066667,25.46630961,1.253333333,1,16,17,4,9224
178.2351959,5.888888889,0.361111111,111,2103.307692,24.80876119,0.579881657,1,16,17,4,9224
53.47293719,3.75,0.347222222,18,2222.88,19.64750943,1.544615385,1,16,17,4,9224
2.625557093,3.166666667,0.027777778,NaN,2244,20.08259296,0,1,16,17,4,9224
29.84431117,3.565789474,0.105263158,19,17.625,22.73725012,1.375,2,16,17,1,4148
27.36645221,3.355263158,0.078947368,88,40,20.24074663,1.142857143,2,16,17,1,4148
16.69440625,3.447368421,0.065789474,26,129.6,23.87621943,0.633333333,2,16,17,1,4148
6.407123405,3.315789474,0.078947368,15,159,19.9747804,0.666666667,2,16,17,1,4148
27.24316834,3.407894737,0.078947368,11,179.6666667,23.9378891,1.380952381,2,16,17,1,4148
69.45767159,4.039473684,0.302631579,16,197.9130435,26.72770698,1.237458194,2,16,17,1,4148
3.796530829,3.157894737,0.02631579,8,221,25.51094373,0.333333333,2,16,17,1,4148
22.41973441,3.434210526,0.092105263,51,230.4285714,18.46445,1.125,2,16,17,1,4148
4.168977665,3.263157895,0.065789474,101,284.2,23.71619113,1.166666667,2,16,17,1,4148
18.40942766,3.52631579,0.052631579,8,386,30.54327164,0.2,2,16,17,1,4148
20.42791898,3.460526316,0.02631579,37,394,18.07425785,0,2,16,17,1,4148
31.03632818,3.75,0.078947368,13,432.3333333,22.52316189,0.888888889,2,16,17,1,4148
12.52572929,3.342105263,0.02631579,16,446,16.43013716,0,2,16,17,1,4148
18.05452519,3.355263158,0.065789474,25,462.8,16.91355085,0.833333333,2,16,17,1,4148
4.964407425,3.25,0.02631579,28,489,28.71253459,0.333333333,2,16,17,1,4148
30.79043596,3.486842105,0.118421053,19,520.6666667,17.17491245,1.25,2,16,17,1,4148
33.05224289,3.828947368,0.197368421,6,549,21.21315784,1.5,2,16,17,1,4148
-77.65155404,3.473684211,0.039473684,6,560,19.23294465,0.833333333,2,16,17,1,4148
-26.85070679,3.736842105,0.052631579,49,568,20.40941827,1.666666667,2,16,17,1,4148
47.40277977,3.460526316,0.078947368,7,619.3333333,25.7383897,0.619047619,2,16,17,1,4148
50.5944901,4.131578947,0.131578947,24,628.9,21.58563471,0.883333333,2,16,17,1,4148
12.56823735,3.263157895,0.02631579,22,654,23.01057752,0.333333333,2,16,17,1,4148
14.384233,3.302631579,0.065789474,76,677.8,16.77934551,1.333333333,2,16,17,1,4148
-8.901304193,3.223684211,0.02631579,14,755,28.41704655,0,2,16,17,1,4148
48.94032635,4.27631579,0.342105263,14,771.6153846,22.09328647,1.174825175,2,16,17,1,4148
14.86010267,3.342105263,0.02631579,31,788,21.99916967,0.666666667,2,16,17,1,4148
37.06614515,3.565789474,0.157894737,52,820.75,24.79919607,0.840909091,2,16,17,1,4148
13.7050595,3.381578947,0.052631579,19,876.5,22.4656699,1.071428571,2,16,17,1,4148
1.420892005,3.105263158,0.02631579,12,896,16.18813181,0,2,16,17,1,4148
10.07170267,3.289473684,0.02631579,NaN,908,18.71268988,1,2,16,17,1,4148
17.2135865,3.27631579,0.02631579,109,29,13.55151113,0.333333333,2,16,17,2,4148
30.28676985,3.868421053,0.144736842,15,140,23.32445691,1.090909091,2,16,17,2,4148
26.90484112,4.065789474,0.184210526,11,158.0714286,19.20761312,0.719047619,2,16,17,2,4148
30.9976017,3.565789474,0.131578947,12,172.7,18.53096737,0.790909091,2,16,17,2,4148
0.824375086,3.236842105,0.039473684,17,186,24.37121455,0,2,16,17,2,4148
4.517903697,3.131578947,0.02631579,56,203,19.06146336,0,2,16,17,2,4148
19.59538339,3.381578947,0.105263158,26,260,15.80431398,0.666666667,2,16,17,2,4148
23.69201491,3.434210526,0.078947368,10,288.6666667,24.26416334,1.111111111,2,16,17,2,4148
6.485497098,3.210526316,0.039473684,15,300,20.79564158,0,2,16,17,2,4148
-13.67128758,3.368421053,0.092105263,6,317.4285714,22.54797951,1.642857143,2,16,17,2,4148
30.64713751,3.473684211,0.02631579,52,326,18.06694222,0.666666667,2,16,17,2,4148
19.03385636,3.381578947,0.052631579,12,379.5,25.53579121,1.3,2,16,17,2,4148
21.84703102,3.513157895,0.039473684,14,393,27.42561517,0.857142857,2,16,17,2,4148
19.7516479,3.434210526,0.131578947,9,409.3,22.44439326,1.611111111,2,16,17,2,4148
-4.230466366,3.118421053,0.02631579,26,422,22.8082962,0,2,16,17,2,4148
39.29850425,4.092105263,0.197368421,19,449.3333333,19.03574433,1.156862745,2,16,17,2,4148
-2.972662598,3.197368421,0.02631579,21,470,17.48996512,0.333333333,2,16,17,2,4148
8.726672053,3.328947368,0.052631579,20,492,28.87531128,0.8,2,16,17,2,4148
5.489605428,3.381578947,0.02631579,28,513,25.00249519,1,2,16,17,2,4148
41.85106492,4.328947368,0.197368421,10,544.5333333,19.40555169,1.564102564,2,16,17,2,4148
3.281258257,3.157894737,0.039473684,25,557,18.41693258,0.5,2,16,17,2,4148
11.18334196,3.25,0.052631579,14,582.5,22.88854885,0.5,2,16,17,2,4148
3.845583537,3.289473684,0.078947368,30,599.6666667,20.49756638,1.055555556,2,16,17,2,4148
22.45599515,3.513157895,0.144736842,14,632.6363636,19.14205599,1.143939394,2,16,17,2,4148
9.906150704,3.368421053,0.02631579,14,649,25.06447315,0.75,2,16,17,2,4148
17.05488623,3.381578947,0.052631579,21,663.5,24.57103427,1,2,16,17,2,4148
64.68742345,4.052631579,0.460526316,70,696.8,31.63199584,1.4,2,16,17,2,4148
2.904864253,3.184210526,0.02631579,6,777,21.47818184,0.666666667,2,16,17,2,4148
1.771126218,3.184210526,0.02631579,27,783,18.45849864,0.333333333,2,16,17,2,4148
105.0882635,4.77631579,0.5,8,817.5526316,22.13620421,1.555727554,2,16,17,2,4148
119.7738392,3.77631579,0.105263158,18,834.5,19.81218672,2,2,16,17,2,4148
10.93029202,3.25,0.02631579,15,857,24.50768042,0.75,2,16,17,2,4148
5.539742449,3.210526316,0.039473684,34,872,18.36435127,0.6,2,16,17,2,4148
41.36468951,3.802631579,0.223684211,NaN,911.1764706,18.7203927,1.378151261,2,16,17,2,4148
3.538654092,3.197368421,0.02631579,34,12,28.03316593,0,2,16,17,3,4148
14.1957336,3.368421053,0.052631579,10,46,22.29279722,0.714285714,2,16,17,3,4148
4.513021674,3.263157895,0.039473684,51,56,22.15722122,0.6,2,16,17,3,4148
145.7739882,6.052631579,0.710526316,52,116.4259259,30.90064375,1.142450143,2,16,17,3,4148
15.51459774,3.368421053,0.02631579,67,174,19.79197693,0.333333333,2,16,17,3,4148
0.971039625,3.236842105,0.02631579,13,241,21.68042374,0.666666667,2,16,17,3,4148
23.03823265,3.618421053,0.131578947,11,255.1,25.91496372,0.663636364,2,16,17,3,4148
23.26591532,3.513157895,0.092105263,17,268.1428571,22.08157933,1.035714286,2,16,17,3,4148
3.932683628,3.210526316,0.039473684,7,287,22.17815609,0.4,2,16,17,3,4148
16.28150065,3.434210526,0.105263158,17,295,21.3741169,1.1,2,16,17,3,4148
56.81344632,4.27631579,0.236842105,11,319.5,29.14608699,0.961538462,2,16,17,3,4148
12.8774827,3.171052632,0.052631579,38,336.5,16.63714676,1.5,2,16,17,3,4148
12.50680624,3.618421053,0.039473684,34,377,22.78939025,0.666666667,2,16,17,3,4148
29.7538823,3.710526316,0.184210526,9,413.7142857,19.45279043,1.025974026,2,16,17,3,4148
44.47316616,4,0.197368421,34,429.9333333,18.90057169,1.1,2,16,17,3,4148
12.09392991,3.289473684,0.02631579,18,466,16.39806795,0.5,2,16,17,3,4148
-5.751415195,3.236842105,0.02631579,24,484,22.25390116,0.666666667,2,16,17,3,4148
-14.44285,3.263157895,0.039473684,20,508,26.41279626,0.5,2,16,17,3,4148
10.07066393,3.27631579,0.02631579,38,528,22.62264681,0.75,2,16,17,3,4148
19.70863421,3.302631579,0.105263158,14,569.75,20.02847457,1.25,2,16,17,3,4148
15.33934379,3.315789474,0.065789474,20,586.8,20.01415126,1.166666667,2,16,17,3,4148
3.806725293,3.342105263,0.065789474,31,609.2,24.22444471,1.1,2,16,17,3,4148
18.49170355,3.552631579,0.092105263,37,641.5714286,23.32236028,0.625,2,16,17,3,4148
11.21348936,3.421052632,0.105263158,10,681.625,27.87282054,1.625,2,16,17,3,4148
27.69052874,3.460526316,0.144736842,13,699,17.54727192,1.2,2,16,17,3,4148
19.92977,3.434210526,0.052631579,12,719,18.41807652,1.666666667,2,16,17,3,4148
10.79396013,3.447368421,0.039473684,18,733,16.26036263,0.25,2,16,17,3,4148
9.469488834,3.263157895,0.039473684,14,751,21.06335894,0.833333333,2,16,17,3,4148
0.265297842,3.315789474,0.052631579,32,765,38.99319229,0.2,2,16,17,3,4148
53.80863376,4.263157895,0.381578947,8,800.4827586,18.56158889,1.136363636,2,16,17,3,4148
15.90819413,3.302631579,0.052631579,29,813,19.9217598,1.6,2,16,17,3,4148
7.897526765,3.223684211,0.02631579,7,844,21.04537582,0.75,2,16,17,3,4148
8.933005064,3.486842105,0.052631579,17,851.5,20.45058479,0.7,2,16,17,3,4148
-3.146127752,3.263157895,0.039473684,6,869,18.61765647,0.25,2,16,17,3,4148
5.083166422,3.289473684,0.065789474,36,875.4,24.80983353,0.48,2,16,17,3,4148
5.004059909,3.328947368,0.052631579,12,912.5,22.17079862,0.833333333,2,16,17,3,4148
6.422854961,3.184210526,0.02631579,8,925,21.30141862,1,2,16,17,3,4148
116.3030073,4.092105263,0.092105263,7,933.8571429,23.64974642,0.910714286,2,16,17,3,4148
106.9206896,5.131578947,0.407894737,7,944.2903226,20.27158539,1.133995037,2,16,17,3,4148
102.7385449,3.763157895,0.052631579,44,956,20.41193314,1.6,2,16,17,3,4148
0.753092608,3.144736842,0.02631579,46,1002,20.91795826,0,2,16,17,3,4148
39.99000605,3.75,0.27631579,30,1051.571429,18.08318186,1.205357143,2,16,17,3,4148
-0.485949117,3.210526316,0.02631579,16,1084,17.67325449,0.75,2,16,17,3,4148
21.75676636,3.578947368,0.105263158,37,1101.5,24.56250906,1.3,2,16,17,3,4148
9.079100195,3.210526316,0.02631579,14,1140,17.2255764,0.333333333,2,16,17,3,4148
5.345151904,3.197368421,0.02631579,6,1154,17.85641289,0.666666667,2,16,17,3,4148
17.01153762,3.328947368,0.092105263,10,1162.428571,17.61875969,1.285714286,2,16,17,3,4148
16.97124785,3.407894737,0.065789474,13,1174.4,17.8388913,0.885714286,2,16,17,3,4148
12.65984053,3.565789474,0.078947368,28,1189,21.62883159,0.857142857,2,16,17,3,4148
11.56905692,3.355263158,0.02631579,37,1218,17.38510609,0.5,2,16,17,3,4148
68.20493174,4.986842105,0.421052632,16,1260.15625,20.88998287,0.772321429,2,16,17,3,4148
12.00312464,3.447368421,0.131578947,19,1281,21.17733175,1.272727273,2,16,17,3,4148
8.770975602,3.263157895,0.02631579,12,1301,23.80318332,0.5,2,16,17,3,4148
17.54313215,3.355263158,0.078947368,24,1315.333333,28.5271389,1.333333333,2,16,17,3,4148
6.394343633,3.25,0.02631579,34,1342,19.30798562,0.666666667,2,16,17,3,4148
-1.327471254,3.171052632,0.052631579,7,1378,25.5569355,1.8,2,16,17,3,4148
40.9028774,4.013157895,0.131578947,17,1389.4,20.35043483,1.244444444,2,16,17,3,4148
23.50832574,3.592105263,0.105263158,8,1412,18.5230792,1.1,2,16,17,3,4148
20.0237112,3.473684211,0.065789474,14,1422.2,20.75752958,1.166666667,2,16,17,3,4148
10.73472116,3.210526316,0.052631579,30,1437.5,19.93448377,0.5,2,16,17,3,4148
6.176091983,3.289473684,0.02631579,10,1468,24.44352595,0.333333333,2,16,17,3,4148
12.96358247,3.368421053,0.065789474,24,1478.6,21.19012985,0.48,2,16,17,3,4148
3.540630933,3.157894737,0.02631579,15,1503,18.42240175,0.333333333,2,16,17,3,4148
15.59399673,3.27631579,0.078947368,53,1518.5,20.97031076,0.642857143,2,16,17,3,4148
22.8454149,3.355263158,0.078947368,6,1574.666667,26.11572151,1.4,2,16,17,3,4148
14.30950581,3.368421053,0.052631579,36,1583,17.58649025,0.2,2,16,17,3,4148
14.8028485,3.315789474,0.039473684,20,1619,19.5239605,0.4,2,16,17,3,4148
35.62525352,3.736842105,0.25,11,1640.684211,16.6577404,1.318421053,2,16,17,3,4148
10.11771277,3.210526316,0.02631579,11,1654,18.31659412,0,2,16,17,3,4148
4.817885959,3.27631579,0.039473684,36,1665,28.41244459,0.5,2,16,17,3,4148
11.03324282,3.27631579,0.02631579,10,1701,16.59496713,0.75,2,16,17,3,4148
-2.391618377,3.157894737,0.02631579,54,1711,25.18567944,0,2,16,17,3,4148
3.180944409,3.065789474,0.02631579,16,1765,17.71535206,0,2,16,17,3,4148
-11.12164665,3.144736842,0.02631579,28,1781,23.09875107,0.333333333,2,16,17,3,4148
90.79513187,4.671052632,0.52631579,9,1813.125,22.10951453,1.336538462,2,16,17,3,4148
54.93823947,4.631578947,0.342105263,13,1829.576923,18.57214315,1.180473373,2,16,17,3,4148
10.64101113,3.131578947,0.052631579,43,1846,20.95583572,1.2,2,16,17,3,4148
36.54815019,3.565789474,0.118421053,6,1890.222222,22.75809748,0.555555556,2,16,17,3,4148
58.8648376,3.921052632,0.197368421,19,1900.533333,17.06199684,1.293333333,2,16,17,3,4148
3.635522496,3.197368421,0.02631579,8,1923,21.94093196,0.666666667,2,16,17,3,4148
-1.707116721,3.092105263,0.02631579,72,1931,14.88580227,0.666666667,2,16,17,3,4148
17.31378843,3.447368421,0.039473684,7,2003,21.85815573,0.25,2,16,17,3,4148
14.57313801,3.171052632,0.039473684,26,2010,13.67972851,0.5,2,16,17,3,4148
30.92128897,3.736842105,0.184210526,69,2037.214286,16.9178037,0.776190476,2,16,17,3,4148
35.5614184,3.434210526,0.263157895,16,2114.95,18.53604209,1.71875,2,16,17,3,4148
58.14515854,4.171052632,0.328947368,8,2136.56,19.13119869,1.108,2,16,17,3,4148
123.0756181,5.77631579,0.657894737,64,2149.98,19.71690613,1.078536585,2,16,17,3,4148
6.669345861,3.328947368,0.02631579,57,2219,26.29992708,0.666666667,2,16,17,3,4148
56.92441515,3.868421053,0.381578947,NaN,2280.413793,16.50001676,1.391625616,2,16,17,3,4148
37.2729352,3.45945946,0.148648649,41,81,26.65755494,0.833333333,2,16,17,4,3399
15.48401046,3.148648649,0.054054054,43,125.5,27.16784897,1.3,2,16,17,4,3399
54.50987168,3.743243243,0.189189189,8,175.3571429,30.71695805,0.9,2,16,17,4,3399
36.86442041,3.337837838,0.027027027,7,189,34.12020683,0.333333333,2,16,17,4,3399
78.44205266,3.581081081,0.189189189,141,200.7142857,27.13294864,1.642857143,2,16,17,4,3399
14.94758169,3.162162162,0.054054054,24,346.5,26.83486032,1.5,2,16,17,4,3399
10.91462112,3.202702703,0.054054054,18,372,21.83225822,0,2,16,17,4,3399
32.36021365,3.216216216,0.027027027,62,390,20.21184063,1,2,16,17,4,3399
21.20094602,3.22972973,0.067567568,28,455,19.06441555,1.4,2,16,17,4,3399
74.49842355,3.864864865,0.175675676,21,489.3846154,28.7915082,1.096153846,2,16,17,4,3399
20.18850718,3.364864865,0.040540541,72,513,24.29308351,0.666666667,2,16,17,4,3399
20.09586275,3.256756757,0.027027027,133,585,23.45512047,1,2,16,17,4,3399
-5.288128407,3.243243243,0.040540541,52,718,30.36505699,0,2,16,17,4,3399
75.17216281,3.891891892,0.22972973,23,773.5294118,24.75800724,1.205882353,2,16,17,4,3399
2.604270063,3.135135135,0.027027027,41,801,34.69880295,0,2,16,17,4,3399
17.67394404,3.27027027,0.027027027,7,842,24.82063802,0.333333333,2,16,17,4,3399
57.91726656,3.810810811,0.148648649,17,851.1818182,27.55949381,1.323232323,2,16,17,4,3399
8.086187776,3.108108108,0.027027027,25,871,22.84499431,0.75,2,16,17,4,3399
16.82872322,3.202702703,0.027027027,23,896,29.48489316,0.333333333,2,16,17,4,3399
30.8971019,3.22972973,0.108108108,9,921,22.41031289,1.5,2,16,17,4,3399
11.76780213,3.189189189,0.027027027,84,932,29.44538689,0.333333333,2,16,17,4,3399
32.37570107,3.324324324,0.108108108,62,1019.375,27.38478527,1.025,2,16,17,4,3399
9.038651401,3.256756757,0.054054054,45,1085.5,25.50923204,1.5,2,16,17,4,3399
11.25992754,3.175675676,0.027027027,12,1132,31.22221883,0.666666667,2,16,17,4,3399
18.7249169,3.486486487,0.027027027,14,1144,28.14331436,0.666666667,2,16,17,4,3399
6.555772737,3.121621622,0.027027027,17,1158,29.2205677,0,2,16,17,4,3399
3.724382416,3.162162162,0.027027027,16,1175,25.23044141,0.666666667,2,16,17,4,3399
23.46773109,3.310810811,0.081081081,86,1192.333333,28.53651987,1.285714286,2,16,17,4,3399
5.449568914,3.216216216,0.027027027,49,1280,27.31460476,0,2,16,17,4,3399
23.48656048,3.283783784,0.054054054,7,1329,24.38352558,0.714285714,2,16,17,4,3399
7.055688741,3.135135135,0.027027027,14,1336,22.66406441,0.75,2,16,17,4,3399
55.83170574,3.905405405,0.216216216,25,1352.6875,24.90806198,1.0625,2,16,17,4,3399
43.0756454,3.567567568,0.108108108,66,1382.25,31.91263974,1.25,2,16,17,4,3399
44.02232238,3.689189189,0.162162162,16,1451.416667,31.02776297,0.916666667,2,16,17,4,3399
27.96549007,3.391891892,0.067567568,37,1469.8,26.36375454,1.257142857,2,16,17,4,3399
15.72959221,3.162162162,0.054054054,30,1509.5,25.32289886,1.5,2,16,17,4,3399
10.56135566,3.175675676,0.040540541,44,1541,21.00734456,0,2,16,17,4,3399
24.38112364,3.243243243,0.027027027,31,1585,27.94869118,1,2,16,17,4,3399
20.93189161,3.22972973,0.027027027,53,1616,27.67408244,0.333333333,2,16,17,4,3399
-1.639106982,3.189189189,0.040540541,101,1669,19.83907747,0.5,2,16,17,4,3399
23.39682083,3.297297297,0.027027027,64,1770,24.22616005,0.75,2,16,17,4,3399
36.47887797,3.378378378,0.067567568,48,1835.2,21.83614731,0.96,2,16,17,4,3399
-2.153686275,3.121621622,0.027027027,66,1884,30.89894867,0,2,16,17,4,3399
56.53533758,3.621621622,0.243243243,18,1956.777778,24.18467249,1.515873016,2,16,17,4,3399
10.54069221,3.189189189,0.027027027,42,1978,25.06310606,0.75,2,16,17,4,3399
34.1091147,3.405405405,0.094594595,41,2023.142857,23.97395261,1.071428571,2,16,17,4,3399
66.81577632,4.094594595,0.22972973,101,2067.411765,25.47774372,1.035294118,2,16,17,4,3399
32.98369438,3.5,0.135135135,14,2175.2,26.65878563,1.44,2,16,17,4,3399
33.2977609,3.418918919,0.067567568,89,2191.6,27.71662807,0.666666667,2,16,17,4,3399
24.25704996,3.216216216,0.027027027,NaN,2281,19.80514908,0,2,16,17,4,3399
4.021168722,3.148648649,0.027027027,28,76,19.16889095,0,2,16,17,5,3399
117.4690743,4.540540541,0.337837838,78,111.36,29.73577447,1.487272727,2,16,17,5,3399
-7.286854936,3.121621622,0.027027027,57,196,26.65881093,0.333333333,2,16,17,5,3399
3.772517932,3.135135135,0.027027027,10,253,24.30040169,0.666666667,2,16,17,5,3399
8.625639166,3.243243243,0.054054054,62,265,21.05763642,1.666666667,2,16,17,5,3399
16.97565299,3.256756757,0.040540541,24,329,24.9555486,0,2,16,17,5,3399
19.06153947,3.432432432,0.054054054,79,353,27.90020861,0.571428571,2,16,17,5,3399
62.96467861,3.851351351,0.189189189,17,433.8571429,27.21569538,1.163265306,2,16,17,5,3399
5.981730709,3.189189189,0.027027027,15,453,24.67832565,0.666666667,2,16,17,5,3399
6.386576473,3.121621622,0.027027027,22,468,24.58160639,0.5,2,16,17,5,3399
3.43730046,3.189189189,0.027027027,36,490,37.44150352,0,2,16,17,5,3399
79.24294908,3.918918919,0.27027027,31,529.3,23.56802552,1.585714286,2,16,17,5,3399
10.67910483,3.202702703,0.027027027,105,565,29.22398567,0,2,16,17,5,3399
0.471217834,3.121621622,0.027027027,22,670,34.15446854,0,2,16,17,5,3399
48.52720774,3.486486487,0.135135135,9,695.2,34.33168729,1.4,2,16,17,5,3399
23.44474913,3.297297297,0.027027027,101,708,29.47917461,0.75,2,16,17,5,3399
26.31230753,3.256756757,0.094594595,25,810.7142857,22.29109732,1.253968254,2,16,17,5,3399
9.84889469,3.148648649,0.027027027,53,837,37.73022842,0,2,16,17,5,3399
41.21954282,3.594594595,0.027027027,26,890,35.99565268,0.75,2,16,17,5,3399
6.000897717,3.135135135,0.027027027,31,916,21.76890469,0,2,16,17,5,3399
6.625291782,3.189189189,0.027027027,67,947,25.73514303,0.666666667,2,16,17,5,3399
5.798519399,3.27027027,0.054054054,NaN,1014,42.95630989,0.2,2,16,17,5,3399
24.12024259,3.431578947,0.136842105,11,31,15.82814994,1.076923077,4,16,17,1,8842
12.11132861,3.357894737,0.021052632,22,44,20.71446387,0.666666667,4,16,17,1,8842
12.02998513,3.252631579,0.021052632,6,66,20.87776279,0,4,16,17,1,8842
-2.26751954,3.189473684,0.021052632,44,72,28.57551257,0.333333333,4,16,17,1,8842
-2.578563417,3.189473684,0.021052632,30,116,21.32765961,0.333333333,4,16,17,1,8842
66.49490681,4.273684211,0.315789474,8,149.5,20.20826421,1.071428571,4,16,17,1,8842
32.15516482,3.431578947,0.084210526,12,166.875,17.40232618,1.803571429,4,16,17,1,8842
34.83194818,3.810526316,0.168421053,13,182.8125,23.85767404,0.680147059,4,16,17,1,8842
9.18829063,3.294736842,0.042105263,6,199.5,27.0603857,2.5,4,16,17,1,8842
-0.753543829,3.263157895,0.021052632,8,208,24.57053185,0.8,4,16,17,1,8842
17.66038146,3.357894737,0.052631579,18,216.6,19.22737169,0.666666667,4,16,17,1,8842
-13.52537567,3.242105263,0.042105263,29,236,18.12632084,1.142857143,4,16,17,1,8842
-4.292039228,3.12631579,0.031578947,31,266,15.83304405,0.25,4,16,17,1,8842
